gps_week,gps_millisecs,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
2206,197695700,-0.855746865272522,-0.7319486737251282,-9.713561058044434,0.12147790193557739,-0.07620139420032501,0.007956521585583687
2206,197695820,-0.8502533435821533,-0.731587827205658,-9.725362777709961,0.012051589787006378,-0.06079188361763954,0.011102624237537384
2206,197695930,-0.8532602787017822,-0.7275556921958923,-9.712347030639648,0.06767125427722931,-0.06498421728610992,-0.0026362896896898746
2206,197696050,-0.8521921634674072,-0.7256428599357605,-9.71550464630127,-0.013447260484099388,-0.06358655542135239,-0.047407060861587524
2206,197696160,-0.8544806838035583,-0.7293698191642761,-9.71663761138916,-0.021545371040701866,-0.012183202430605888,0.0016227018786594272
2206,197696270,-0.8542807698249817,-0.7296339869499207,-9.713590621948242,-0.028257079422473907,-0.030692696571350098,-0.005094100721180439
2206,197696380,-0.8488694429397583,-0.7275252342224121,-9.719147682189941,-0.06637221574783325,0.0050012459978461266,-0.011138140223920345
2206,197696490,-0.860365629196167,-0.7306511402130127,-9.710018157958984,0.03134807571768761,-0.06107732653617859,-0.029907146468758583
2206,197696610,-0.8591810464859009,-0.7169806361198425,-9.715346336364746,0.008135690353810787,-0.014029229991137981,-0.026853803545236588
2206,197696720,-0.863274335861206,-0.7209662795066833,-9.711821556091309,0.11209265887737274,-0.06413153558969498,0.0035258084535598755
2206,197696830,-0.8638472557067871,-0.725967288017273,-9.716272354125977,0.002947272500023246,-0.03847026079893112,-0.01870984025299549
2206,197696940,-0.8611175417900085,-0.7139648795127869,-9.716760635375977,0.04705014452338219,-0.019184211269021034,-0.06571286171674728
2206,197697060,-0.8556649684906006,-0.723888635635376,-9.713431358337402,-0.010478783398866653,-0.008892977610230446,-0.007761761080473661
2206,197697170,-0.8490204215049744,-0.7163324356079102,-9.721651077270508,-0.03797641023993492,0.040244270116090775,0.005834872368723154
2206,197697290,-0.8592715859413147,-0.7300523519515991,-9.7153959274292,0.11298229545354843,-0.05779760703444481,-0.036896903067827225
2206,197697400,-0.849738359451294,-0.730130136013031,-9.71099853515625,0.048049066215753555,-0.08117061108350754,-0.013440793380141258
2206,197697500,-0.8591517806053162,-0.7175664901733398,-9.712128639221191,0.10664060711860657,-0.08991368114948273,-0.01450824923813343
2206,197697620,-0.8591434359550476,-0.7311509251594543,-9.7149076461792,0.02656014822423458,-0.07328653335571289,-0.0013080078642815351
2206,197697730,-0.8550987839698792,-0.7309407591819763,-9.713695526123047,0.04553169012069702,-0.02074313536286354,-0.04748951643705368
2206,197697830,-0.8509568572044373,-0.7174524068832397,-9.711480140686035,0.018050726503133774,-0.04371592402458191,-0.03880222886800766
2206,197697930,-0.8612844944000244,-0.7237363457679749,-9.711335182189941,0.046837907284498215,-0.01564502902328968,-0.023911062628030777
2206,197698050,-0.8576592803001404,-0.734851062297821,-9.71935749053955,0.060731906443834305,-0.024615511298179626,-0.02429291605949402
2206,197698160,-0.8471018075942993,-0.7272178530693054,-9.71335220336914,0.08127691596746445,-0.04202989116311073,-0.03963378071784973
2206,197698270,-0.8455127477645874,-0.7366853952407837,-9.712743759155273,-0.006116502918303013,0.010443232953548431,0.018540192395448685
2206,197698370,-0.8611365556716919,-0.7212599515914917,-9.711202621459961,0.08822614699602127,-0.03331645950675011,-0.04170660302042961
2206,197698470,-0.8613595366477966,-0.7212824821472168,-9.71622085571289,0.09751030057668686,-0.05259387567639351,-0.02857692539691925
2206,197698590,-0.8549677729606628,-0.7279608249664307,-9.71633243560791,0.02513756789267063,-0.014444602653384209,-0.055632852017879486
2206,197698690,-0.8595831394195557,-0.7179592847824097,-9.714871406555176,-0.004256275948137045,-0.041480325162410736,-0.04121708869934082
2206,197698810,-0.8580500483512878,-0.7313498854637146,-9.717487335205078,0.0934203490614891,-0.060116957873106,-0.010961981490254402
2206,197698920,-0.8529374599456787,-0.7271159291267395,-9.70811653137207,0.028607606887817383,0.004477075766772032,-0.0038998262025415897
2206,197699020,-0.8644063472747803,-0.720950186252594,-9.70943832397461,0.07629774510860443,-0.04560249671339989,-0.03516240045428276
2206,197699130,-0.8542526364326477,-0.7272879481315613,-9.714082717895508,0.02839823253452778,-0.003994073253124952,-0.025524260476231575
2206,197699240,-0.8567072749137878,-0.7244626879692078,-9.715987205505371,0.052128296345472336,-0.05809180438518524,-0.0005931992782279849
2206,197699350,-0.8512346744537354,-0.7277688384056091,-9.71348762512207,0.04628727212548256,0.021473385393619537,-0.04677660018205643
2206,197699460,-0.8559304475784302,-0.7343302965164185,-9.717517852783203,0.10467435419559479,-0.07103410363197327,-0.039207082241773605
2206,197699570,-0.8590214848518372,-0.7304916977882385,-9.721480369567871,0.11320684850215912,0.033676259219646454,-0.00017266404756810516
2206,197699670,-0.8580535054206848,-0.7217496037483215,-9.716567039489746,0.0008425829000771046,-0.0358392708003521,0.008509247563779354
2206,197699790,-0.8608922958374023,-0.7283801436424255,-9.713051795959473,0.091901034116745,-0.01660098135471344,-0.04451785236597061
2206,197699900,-0.8578752875328064,-0.7358681559562683,-9.714717864990234,0.0819864422082901,-0.06934595108032227,-0.02792835421860218
2206,197700040,-0.8607736229896545,-0.7130365371704102,-9.712560653686523,-0.012602604925632477,-0.09865929186344147,-0.04322459548711777
2206,197700160,-0.863264799118042,-0.7161259651184082,-9.709863662719727,0.10491634160280228,-0.03261633217334747,0.0007664052536711097
2206,197700260,-0.8572516441345215,-0.7168264389038086,-9.708757400512695,-0.033136945217847824,-0.0312357097864151,-0.029357997700572014
2206,197700380,-0.8620716333389282,-0.7268097996711731,-9.71406078338623,0.11702097952365875,-0.08857562392950058,-0.06682446599006653
2206,197700490,-0.8544917702674866,-0.7245909571647644,-9.706520080566406,0.11100555211305618,-0.06605767458677292,-0.0008394260657951236
2206,197700610,-0.847511351108551,-0.7345854640007019,-9.713553428649902,-2.5020402972586453e-05,-0.027630450204014778,-0.047636277973651886
2206,197700740,-0.8558717966079712,-0.7304823994636536,-9.721035957336426,-0.014687501825392246,0.03005809523165226,0.007347749546170235
2206,197700850,-0.8601003885269165,-0.7335602641105652,-9.716082572937012,-0.057328540831804276,-0.047558777034282684,0.026548007503151894
2206,197700960,-0.8494484424591064,-0.7319592237472534,-9.713410377502441,-0.00729134026914835,-0.0580705963075161,-0.05206463858485222
2206,197701060,-0.858324408531189,-0.7305412888526917,-9.716300010681152,-0.03420180827379227,-0.02380266971886158,-0.03076448291540146
2206,197701170,-0.853801429271698,-0.7291359305381775,-9.710077285766602,0.025127138942480087,-0.01225750520825386,0.01213853806257248
2206,197701270,-0.8557121753692627,-0.7243516445159912,-9.717745780944824,0.11352428048849106,-0.015085693448781967,-0.023303700610995293
2206,197701380,-0.8557101488113403,-0.7337462902069092,-9.709821701049805,0.012588615529239178,0.03680873662233353,0.0157852191478014
2206,197701490,-0.8561580181121826,-0.7336477041244507,-9.716424942016602,0.046348124742507935,-0.06209338456392288,-0.03087029792368412
2206,197701600,-0.8518689870834351,-0.7299398183822632,-9.718642234802246,0.014787151478230953,-0.02193482220172882,-0.020958904176950455
2206,197701710,-0.8611888885498047,-0.7366123795509338,-9.702882766723633,0.08494479209184647,0.008115135133266449,-0.057709161192178726
2206,197701810,-0.8820034861564636,-0.7332059741020203,-9.709288597106934,-0.07704267650842667,-0.012011517770588398,-0.004444515332579613
2206,197701930,-0.8543575406074524,-0.7312660217285156,-9.72280502319336,0.04936860501766205,-0.13205602765083313,-0.03713484853506088
2206,197702050,-0.8602375984191895,-0.7242799401283264,-9.715256690979004,0.00803567748516798,-0.010937804356217384,-0.02117116004228592
2206,197702170,-0.8582814335823059,-0.7263632416725159,-9.717653274536133,0.05294535309076309,0.003159027546644211,-0.029463982209563255
2206,197702270,-0.8619588017463684,-0.7176166772842407,-9.705161094665527,0.08856833726167679,-0.10929857939481735,-0.012008464895188808
2206,197702380,-0.8499847054481506,-0.7186120748519897,-9.71157169342041,-0.18624234199523926,0.04498235508799553,-0.004396919161081314
2206,197702500,-0.8606846928596497,-0.7259038686752319,-9.705361366271973,0.19873321056365967,-0.09077366441488266,-0.050778407603502274
2206,197702600,-0.8649135231971741,-0.7225823402404785,-9.706942558288574,0.07556107640266418,-0.0670422613620758,-0.01951565407216549
2206,197702720,-0.8480111956596375,-0.7192016839981079,-9.716268539428711,0.1361655592918396,-0.09760721027851105,-0.03749991953372955
2206,197702840,-0.8547562956809998,-0.7397159337997437,-9.710467338562012,0.07324262708425522,-0.011043366976082325,-0.029829116538167
2206,197702970,-0.8566790819168091,-0.7308341860771179,-9.71390151977539,0.14539562165737152,-0.10325141251087189,-0.005330268759280443
2206,197703080,-0.857538640499115,-0.7260880470275879,-9.713260650634766,-0.05225779116153717,-0.01995394565165043,0.014276892878115177
2206,197703190,-0.8585542440414429,-0.7137649059295654,-9.721842765808105,-0.012904134579002857,-0.01584564708173275,0.018863070756196976
2206,197703300,-0.8553433418273926,-0.7161561846733093,-9.69912052154541,0.07515615969896317,-0.029912833124399185,-0.026920799165964127
2206,197703410,-0.8593775629997253,-0.7274414896965027,-9.720155715942383,-0.09716027230024338,0.016288571059703827,0.018834814429283142
2206,197703540,-0.8290311694145203,-0.7241567969322205,-9.69749927520752,0.19328352808952332,-0.07498873025178909,-0.0232901219278574
2206,197703640,-0.8518355488777161,-0.5832849144935608,-9.726892471313477,0.6990035772323608,-0.5365647077560425,0.12678031623363495
2206,197703750,-0.79544997215271,-0.6375914216041565,-9.794744491577148,-3.225184917449951,1.1276755332946777,-0.20518451929092407
2206,197703870,-2.0832579135894775,-0.403300404548645,-9.503929138183594,-34.95299530029297,-30.857948303222656,-26.4320125579834
2206,197703980,-2.8992934226989746,1.793919324874878,-11.789562225341797,-38.18679428100586,-1.1975525617599487,-14.291799545288086
2206,197704090,-1.0437344312667847,-0.18480226397514343,-9.822312355041504,-2.493903160095215,74.06608581542969,-25.053268432617188
2206,197704210,-0.380543977022171,-0.36379095911979675,-9.836220741271973,24.792545318603516,109.83795928955078,-32.41407775878906
2206,197704310,1.9933748245239258,0.3095802366733551,-7.663531303405762,-11.422240257263184,107.30005645751953,19.206192016601562
2206,197704420,4.171025276184082,-0.27447056770324707,-6.28457498550415,15.998129844665527,99.80951690673828,-29.134370803833008
2206,197704530,6.1472859382629395,0.626251757144928,-7.078323841094971,9.155786514282227,2.5670971870422363,-31.576351165771484
2206,197704630,5.2417311668396,3.9658005237579346,-8.938755989074707,19.301210403442383,26.082874298095703,-0.34284621477127075
2206,197704740,6.87109899520874,1.7987390756607056,-7.424928665161133,-21.143110275268555,12.197759628295898,59.26906967163086
2206,197704860,6.891782283782959,-1.8765963315963745,-6.517671585083008,-44.97970962524414,-21.656604766845703,58.22102355957031
2206,197704970,6.433976650238037,-2.0061278343200684,-8.310240745544434,-10.620826721191406,-44.38431930541992,22.50391960144043
2206,197705090,4.369590759277344,-0.6210125088691711,-7.770789623260498,-0.4060252010822296,-17.264345169067383,-47.989112854003906
2206,197705190,2.988847255706787,2.0868241786956787,-7.768317222595215,17.113271713256836,-29.91859245300293,-54.69961166381836
2206,197705300,2.9109890460968018,3.244163990020752,-7.238058567047119,-17.57847785949707,-54.216278076171875,-35.35398864746094
2206,197705410,1.4559118747711182,2.6759707927703857,-9.76231861114502,-67.918212890625,-89.4002685546875,-18.4055233001709
2206,197705530,-1.598432183265686,4.048280715942383,-9.573225021362305,-17.186935424804688,-0.6962198615074158,111.25016021728516
2206,197705630,-0.5165436267852783,3.8656511306762695,-12.030023574829102,9.501006126403809,-37.820335388183594,134.0657501220703
2206,197705760,0.5385906100273132,-2.821409225463867,-7.929203987121582,64.14453125,20.973508834838867,128.1110382080078
2206,197705880,0.4324234127998352,-5.393277168273926,-8.708157539367676,73.06791687011719,-125.50180053710938,-14.979938507080078
2206,197705990,-0.7479803562164307,-3.154818058013916,-10.359688758850098,12.510462760925293,-35.26102066040039,-46.60861587524414
2206,197706110,0.018635692074894905,-2.844876527786255,-8.209393501281738,29.17644691467285,14.88657283782959,-73.37203216552734
2206,197706220,-0.5536242723464966,-3.3740885257720947,-8.705412864685059,8.449792861938477,-45.00421905517578,-147.5537567138672
2206,197706330,0.050523389130830765,-0.3116939961910248,-10.123590469360352,-11.899821281433105,-47.094417572021484,-112.87787628173828
2206,197706440,0.15888969600200653,-3.6260759830474854,-8.575301170349121,-5.3482489585876465,20.471975326538086,-34.313499450683594
2206,197706570,0.8125529289245605,-3.4996416568756104,-7.569106578826904,31.83536148071289,-14.838869094848633,-47.61426544189453
2206,197706690,-0.041279688477516174,-2.7057721614837646,-8.966400146484375,0.618186891078949,-62.98347091674805,-32.928096771240234
2206,197706810,-0.6583407521247864,-2.2881407737731934,-9.523763656616211,4.752797603607178,-23.536725997924805,0.6055478453636169
2206,197706920,-1.9585541486740112,-2.6030683517456055,-8.67455005645752,1.620657205581665,-44.714141845703125,13.304430961608887
2206,197707040,-2.119581937789917,-3.8073432445526123,-8.27043342590332,34.31993865966797,14.437409400939941,36.776451110839844
2206,197707140,-0.14323973655700684,-4.618075847625732,-9.185977935791016,29.855850219726562,27.60280418395996,12.897093772888184
2206,197707250,-0.43469691276550293,-3.9182088375091553,-9.251660346984863,8.16528034210205,-6.322321891784668,12.40241813659668
2206,197707370,-1.6432840824127197,-1.0670785903930664,-9.057538986206055,-24.65474510192871,-20.404815673828125,29.890506744384766
2206,197707480,-1.306187391281128,-4.763077259063721,-8.504493713378906,-62.74674987792969,9.819740295410156,9.115096092224121
2206,197707590,-1.9831995964050293,-1.614935040473938,-11.893607139587402,-38.16483688354492,35.994022369384766,20.484878540039062
2206,197707700,-0.4362812638282776,-3.1253981590270996,-10.167038917541504,-22.805992126464844,0.4324456453323364,19.22324562072754
2206,197707810,-1.5362290143966675,-0.7186000943183899,-10.612993240356445,-112.35179901123047,-57.28102111816406,-19.936445236206055
2206,197707920,-0.9516618847846985,-1.0273849964141846,-7.982867240905762,-64.176025390625,-15.842480659484863,22.06682586669922
2206,197708030,-1.0490304231643677,-1.927118182182312,-9.87144947052002,10.003179550170898,2.629228115081787,24.935548782348633
2206,197708150,-1.1710518598556519,-1.8364819288253784,-9.517215728759766,2.3122129440307617,-0.44981810450553894,-75.698486328125
2206,197708250,-1.096590280532837,2.7868363857269287,-9.632564544677734,1.0500688552856445,0.33519047498703003,15.604026794433594
2206,197708380,-0.3106231391429901,0.27458417415618896,-9.780555725097656,0.10579146444797516,-0.071407750248909,0.006328143645077944
2206,197708490,-0.30364924669265747,0.2746855616569519,-9.771566390991211,0.24150553345680237,-0.11115151643753052,-0.08805035054683685
2206,197708600,-0.38620907068252563,0.3354954719543457,-9.934739112854004,3.0034830570220947,-4.870197296142578,-28.82686424255371
2206,197708720,-0.08390608429908752,-0.25668466091156006,-9.705972671508789,0.5738734602928162,-0.3173105716705322,-1.2599724531173706
2206,197708840,-0.8996681571006775,0.46805769205093384,-9.722994804382324,-0.7019705772399902,2.3719210624694824,5.876607894897461
2206,197708960,-0.1738051474094391,0.29676613211631775,-9.64863395690918,0.7466720342636108,-1.264131784439087,0.4724195897579193
2206,197709060,-0.32773128151893616,-1.3700917959213257,-10.003714561462402,14.355780601501465,-36.67951583862305,26.13278579711914
2206,197709170,-0.8562965989112854,-0.25762781500816345,-10.174687385559082,0.4599792957305908,-7.532552719116211,-9.54368782043457
2206,197709290,-0.6380021572113037,-0.12032624334096909,-9.635408401489258,-4.383838176727295,3.0056824684143066,1.9859105348587036
2206,197709400,-0.6401090025901794,1.0336681604385376,-6.343967437744141,34.162086486816406,-9.227084159851074,2.8012583255767822
2206,197709510,-1.4583244323730469,-0.28813669085502625,-9.07106876373291,-0.8570865988731384,-5.417665481567383,-18.96379852294922
2206,197709620,0.21677611768245697,-0.3370615541934967,-10.768990516662598,-3.600487232208252,9.157392501831055,-15.465904235839844
2206,197709720,-0.35303807258605957,0.29285866022109985,-11.640003204345703,-61.977108001708984,26.300893783569336,-18.23948097229004
2206,197709830,-0.18661516904830933,1.0538166761398315,-8.469657897949219,41.14570999145508,-14.309041023254395,13.753432273864746
2206,197709940,-0.4660704433917999,0.4739125072956085,-9.46589183807373,0.6055853962898254,-8.902987480163574,-4.6443867683410645
2206,197710050,-0.544719398021698,0.06558538228273392,-9.84890079498291,-4.902714252471924,-6.4864606857299805,-18.244112014770508
2206,197710160,-0.9077251553535461,0.5861428380012512,-9.588109970092773,0.9157166481018066,5.294138431549072,-9.672440528869629
2206,197710260,-0.4149540960788727,0.5115687847137451,-9.707194328308105,-1.2563496828079224,-2.862546443939209,-15.311132431030273
2206,197710370,-0.5098971128463745,0.6127317547798157,-9.595667839050293,-0.4941229820251465,3.7196013927459717,-8.032896995544434
2206,197710470,-0.9866963028907776,0.08998384326696396,-9.935302734375,-0.41825366020202637,1.8270434141159058,-0.03262915462255478
2206,197710580,-0.3168008327484131,0.4701707661151886,-9.880748748779297,0.5943959355354309,6.965184211730957,0.9137918949127197
2206,197710690,0.40863800048828125,0.30257031321525574,-10.173416137695312,1.75937020778656,-9.787986755371094,-2.6040403842926025
2206,197710790,-0.20626556873321533,-0.025059623643755913,-9.208946228027344,68.0202407836914,22.388717651367188,19.03253173828125
2206,197710900,0.7779811024665833,-1.2722452878952026,-7.6662468910217285,-10.527679443359375,-9.955222129821777,11.768803596496582
2206,197711000,0.005098638124763966,-1.390946865081787,-5.492035865783691,52.17657470703125,47.43302917480469,10.808109283447266
2206,197711110,-0.8972120881080627,-1.0123445987701416,-7.369204998016357,5.466218948364258,26.14908790588379,4.217134952545166
2206,197711220,-0.22850048542022705,0.40441906452178955,-9.738458633422852,-0.09112013876438141,0.677621603012085,4.526392459869385
2206,197711320,-0.6507276892662048,0.6417227387428284,-10.07724380493164,9.605718612670898,-1.2660075426101685,30.804719924926758
2206,197711430,0.13276195526123047,0.29695940017700195,-9.501640319824219,2.5515592098236084,-0.8445472121238708,28.239768981933594
2206,197711530,0.3834157884120941,0.2968766391277313,-9.885055541992188,1.2004402875900269,0.003264139173552394,1.5169997215270996
2206,197711640,-0.02382897585630417,0.1911838799715042,-9.796069145202637,0.23253434896469116,-0.008728737942874432,-0.045522596687078476
2206,197711750,-0.021373899653553963,0.19125996530056,-9.787703514099121,0.14682523906230927,-0.0778130367398262,-0.032177962362766266
2206,197711860,-0.02916215918958187,0.18681006133556366,-9.776056289672852,0.11404945701360703,-0.052125148475170135,-0.01579468511044979
2206,197711970,-0.022303307428956032,0.18812775611877441,-9.781604766845703,0.08257272094488144,-0.022871656343340874,0.01241610012948513
2206,197712080,-0.022713756188750267,0.17976172268390656,-9.78349781036377,0.08508668094873428,0.0024655014276504517,0.01760915480554104
2206,197712190,-0.024431247264146805,0.18659435212612152,-9.775640487670898,0.04650865122675896,-0.023223521187901497,-0.012075758539140224
2206,197712300,-0.024281904101371765,0.1827019900083542,-9.779537200927734,0.06571770459413528,-0.06151951476931572,-0.007881894707679749
2206,197712400,-0.025425653904676437,0.19244925677776337,-9.774072647094727,0.024777797982096672,-0.03705046698451042,-0.03513086587190628
2206,197712510,-0.01788836345076561,0.1796981543302536,-9.764761924743652,0.04623430594801903,-0.07319308072328568,-0.007507248315960169
2206,197712630,-0.01689034327864647,0.18088044226169586,-9.783110618591309,0.01134283933788538,0.02525016851723194,-0.06109220162034035
