gps_week,gps_millisecs,x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro
2206,204178110,-0.4962175190448761,0.1807364970445633,-9.768383026123047,0.06157501041889191,-0.06179509684443474,-0.04278616979718208
2206,204178220,-0.49736303091049194,0.1630648374557495,-9.772805213928223,0.1384233683347702,-0.06379953771829605,-0.041954658925533295
2206,204178330,-0.5016746520996094,0.16206811368465424,-9.788053512573242,0.016237322241067886,-0.0383826345205307,-0.033142928034067154
2206,204178430,-0.4937877058982849,0.16787786781787872,-9.770950317382812,0.15258106589317322,-0.16192278265953064,0.02846962958574295
2206,204178540,-0.49486514925956726,0.17364512383937836,-9.765926361083984,0.014909048564732075,0.05211901292204857,0.011273725889623165
2206,204178650,-0.48790958523750305,0.17259588837623596,-9.768327713012695,-0.09030527621507645,0.12240362167358398,-0.021793512627482414
2206,204178770,-0.49824824929237366,0.17731015384197235,-9.767232894897461,0.008499653078615665,-0.04132334515452385,-0.023767681792378426
2206,204178880,-0.5033991932868958,0.17466580867767334,-9.783891677856445,-0.07674054056406021,0.09454161673784256,-0.0036298620980232954
2206,204179000,-0.47901061177253723,0.18458278477191925,-9.75985050201416,0.017325619235634804,0.06424673646688461,0.024534758180379868
2206,204179120,-0.49259963631629944,0.1759229451417923,-9.745039939880371,0.07621405273675919,-0.06213787943124771,-0.011753558181226254
2206,204179230,-0.48111969232559204,0.1505475640296936,-9.808844566345215,0.13943679630756378,-0.20938357710838318,-0.011960260570049286
2206,204179340,-0.5045772790908813,0.1442447155714035,-9.754864692687988,0.34706228971481323,-0.4286418557167053,-0.050576020032167435
2206,204179450,-0.5082651376724243,0.16805945336818695,-9.768641471862793,0.09002163261175156,-0.20466920733451843,-0.028625352308154106
2206,204179590,-0.4959118068218231,0.17116659879684448,-9.756721496582031,0.11011013388633728,-0.20725443959236145,-0.02435455098748207
2206,204179700,-0.5042747259140015,0.1779700517654419,-9.760348320007324,0.2551118731498718,-0.2767196595668793,0.03461433947086334
2206,204179810,-0.49122941493988037,0.17779356241226196,-9.769025802612305,0.12850911915302277,-0.14417749643325806,-0.006828764919191599
2206,204179930,-0.49460235238075256,0.1728953719139099,-9.757352828979492,0.030565083026885986,-0.014549333602190018,-0.04891694337129593
2206,204180050,-0.4984416961669922,0.17943531274795532,-9.780888557434082,0.007216951809823513,-0.06340363621711731,-0.011059272103011608
2206,204180170,-0.49221089482307434,0.18383845686912537,-9.762478828430176,-0.03462511673569679,0.02414987049996853,0.004636566154658794
2206,204180280,-0.4939672648906708,0.17877604067325592,-9.762312889099121,-0.10435700416564941,0.12780287861824036,0.05007240176200867
2206,204180400,-0.49520769715309143,0.17296770215034485,-9.774201393127441,-0.040525712072849274,-0.009774007834494114,-0.03400881215929985
2206,204180510,-0.4863135516643524,0.16855163872241974,-9.774113655090332,0.01738879084587097,0.056914351880550385,0.025641364976763725
2206,204180630,-0.4934096336364746,0.16807283461093903,-9.775824546813965,0.07332770526409149,-0.08475599437952042,0.007106238044798374
2206,204180730,-0.48872753977775574,0.16928055882453918,-9.770928382873535,0.09178464114665985,-0.08892571181058884,-0.0055410973727703094
2206,204180840,-0.4990701377391815,0.18169355392456055,-9.764017105102539,0.0727996677160263,-0.08395778387784958,0.023980839177966118
2206,204180950,-0.4871531128883362,0.1770121306180954,-9.768609046936035,-0.06077098846435547,0.035285525023937225,-0.025090372189879417
2206,204181060,-0.4981054961681366,0.17625221610069275,-9.765742301940918,0.15097129344940186,-0.22609937191009521,-0.04763047397136688
2206,204181180,-0.5012401938438416,0.1767527014017105,-9.7908935546875,0.06931363046169281,-0.04433722421526909,0.008051753044128418
2206,204181290,-0.5027565360069275,0.16824987530708313,-9.770079612731934,0.06452807784080505,-0.06341902911663055,-0.01150424312800169
2206,204181400,-0.5038630366325378,0.1667196899652481,-9.775456428527832,0.14602334797382355,-0.15937253832817078,-0.04830775409936905
2206,204181520,-0.4953560531139374,0.16467490792274475,-9.761361122131348,0.09907142072916031,-0.07736136764287949,0.006005330476909876
2206,204181640,-0.4916127920150757,0.17491458356380463,-9.765229225158691,-0.0337333120405674,-0.032048676162958145,-0.0037163766101002693
2206,204181750,-0.4936233162879944,0.178586944937706,-9.778282165527344,0.05566759407520294,-0.09483461827039719,-0.0473996177315712
2206,204181850,-0.4854174554347992,0.17533864080905914,-9.764339447021484,-0.04920129105448723,0.0560603104531765,0.0008504436118528247
2206,204181970,-0.4891943335533142,0.17862854897975922,-9.763068199157715,-0.008497503586113453,0.11358675360679626,-0.040275752544403076
2206,204182080,-0.4914148449897766,0.17349618673324585,-9.779658317565918,-0.003163371467962861,-0.03244629502296448,-0.03270157799124718
2206,204182200,-0.4901881814002991,0.17546169459819794,-9.747268676757812,0.04690577834844589,-0.02559172734618187,0.018208075314760208
2206,204182320,-0.49656111001968384,0.18308186531066895,-9.746109008789062,-0.02470489963889122,0.011614619754254818,0.0066561102867126465
2206,204182440,-0.5014170408248901,0.1600264310836792,-9.76559829711914,0.1826021671295166,-0.2224925309419632,0.029132992029190063
2206,204182550,-0.49602052569389343,0.17317865788936615,-9.758359909057617,0.08751460164785385,-0.11159701645374298,0.026241891086101532
2206,204182670,-0.5000914931297302,0.17269611358642578,-9.77112102508545,0.10267161577939987,-0.13877372443675995,-0.02176508493721485
2206,204182790,-0.4955616295337677,0.18035954236984253,-9.761213302612305,0.053594641387462616,-0.13234356045722961,-0.01580636203289032
2206,204182900,-0.49270519614219666,0.18815892934799194,-9.77807331085205,-0.01957513950765133,0.01653316244482994,0.012009565718472004
2206,204183010,-0.4918641746044159,0.17380820214748383,-9.7650785446167,0.00839225109666586,0.05534661188721657,0.01610552705824375
2206,204183120,-0.48736292123794556,0.17433257400989532,-9.755311965942383,-0.1007625088095665,0.12988170981407166,0.003559970064088702
2206,204183230,-0.4997519552707672,0.16868889331817627,-9.760187149047852,0.06186382472515106,-0.039717044681310654,-0.0189661905169487
2206,204183350,-0.48844143748283386,0.1765039712190628,-9.760272979736328,0.04077804461121559,-0.0636439099907875,-0.04433480277657509
2206,204183460,-0.4996282756328583,0.1784544289112091,-9.760218620300293,0.08434727042913437,-0.1377602368593216,-0.03750903904438019
2206,204183570,-0.5011968016624451,0.18075056374073029,-9.765185356140137,0.1024683266878128,-0.12921841442584991,-6.598569598281756e-05
2206,204183680,-0.4962276518344879,0.179222971200943,-9.770262718200684,0.13953670859336853,-0.12083952128887177,0.00848408043384552
2206,204183790,-0.5017169117927551,0.1796875298023224,-9.762361526489258,0.09850714355707169,-0.03059016540646553,-0.017699170857667923
2206,204183900,-0.4920980930328369,0.1669369786977768,-9.765772819519043,0.12068857252597809,-0.09451885521411896,0.00692357961088419
2206,204184010,-0.5004892349243164,0.16914087533950806,-9.77569580078125,0.10074621438980103,-0.20374545454978943,-0.011704626493155956
2206,204184120,-0.49299460649490356,0.17133961617946625,-9.761702537536621,0.06937592476606369,-0.11455436050891876,-0.01365754846483469
2206,204184230,-0.49301499128341675,0.175043523311615,-9.762304306030273,0.08335260301828384,-0.08395707607269287,0.012759380973875523
2206,204184340,-0.4964560270309448,0.16910313069820404,-9.769847869873047,0.04815134033560753,-0.1041087657213211,-0.01504163071513176
2206,204184450,-0.5007616877555847,0.1689828336238861,-9.768719673156738,0.00406405096873641,-0.04332151636481285,-0.024491706863045692
2206,204184550,-0.49898797273635864,0.18190115690231323,-9.76528549194336,0.13026884198188782,-0.15507739782333374,-0.03927164897322655
2206,204184670,-0.4980233311653137,0.1670522838830948,-9.771086692810059,0.1018432080745697,-0.17204181849956512,-0.001435153535567224
2206,204184780,-0.5075480341911316,0.17404043674468994,-9.781519889831543,0.0648554340004921,-0.08382153511047363,-0.007551104295998812
2206,204184890,-0.49529311060905457,0.1739208698272705,-9.773481369018555,-0.008947120979428291,0.052131537348032,0.0354725681245327
2206,204185000,-0.4941854476928711,0.16244624555110931,-9.768054962158203,0.058322496712207794,-0.011624441482126713,-0.0032864531967788935
2206,204185110,-0.5033779144287109,0.16108155250549316,-9.762870788574219,0.009698858484625816,-0.009986580349504948,0.012105724774301052
2206,204185220,-0.49549242854118347,0.1765986829996109,-9.767007827758789,0.03217335417866707,-0.07617688924074173,-0.03072972223162651
2206,204185330,-0.5001145601272583,0.17025016248226166,-9.774567604064941,0.007469802163541317,-0.020361654460430145,-0.0105076152831316
2206,204185450,-0.49658483266830444,0.17909781634807587,-9.771544456481934,-0.037772037088871,0.08069977164268494,-0.010614927858114243
2206,204185560,-0.492763489484787,0.1719486117362976,-9.774484634399414,-0.05795515701174736,0.04954216629266739,0.001536710886284709
2206,204185680,-0.49498552083969116,0.17938266694545746,-9.76870059967041,-0.019924346357584,0.05949125438928604,0.004081016406416893
2206,204185790,-0.4863242208957672,0.1746586263179779,-9.763280868530273,0.017858009785413742,0.011482388712465763,0.012682696804404259
2206,204185900,-0.4874277710914612,0.16317731142044067,-9.749277114868164,0.016049182042479515,0.016994021832942963,0.013384499587118626
2206,204186010,-0.4830116033554077,0.17729155719280243,-9.756378173828125,0.05475548654794693,-0.07200717180967331,-0.03859061375260353
2206,204186110,-0.4921337366104126,0.18305239081382751,-9.772189140319824,-0.03964352607727051,0.05437271296977997,-0.024610908702015877
2206,204186240,-0.4983622133731842,0.18660365045070648,-9.765584945678711,0.12359394133090973,-0.14832837879657745,-0.0542227067053318
2206,204186360,-0.5024124383926392,0.1797359734773636,-9.760581970214844,0.10290507227182388,-0.1531139612197876,-0.01034284196794033
2206,204186460,-0.5030331015586853,0.15526968240737915,-9.766120910644531,0.03649543970823288,-0.10377322882413864,-0.07897569984197617
2206,204186570,-0.49595242738723755,0.16401350498199463,-9.766826629638672,0.04659204185009003,-0.00012501281162258238,-0.027793364599347115
2206,204186680,-0.4948171377182007,0.17374548316001892,-9.76251220703125,0.12866443395614624,-0.14852944016456604,-0.03124139830470085
2206,204186790,-0.5073400139808655,0.1737743765115738,-9.766962051391602,0.18478724360466003,-0.2150595486164093,-0.00942821055650711
2206,204186890,-0.4836263358592987,0.1831505447626114,-9.764408111572266,0.01112372800707817,-0.03831511735916138,-0.034935854375362396
2206,204187000,-0.48338499665260315,0.17378900945186615,-9.76236343383789,-0.007172177080065012,-0.03604430705308914,-0.027585582807660103
2206,204187110,-0.4868719279766083,0.18137316405773163,-9.758386611938477,0.10193395614624023,-0.09497880190610886,0.0047169458121061325
2206,204187220,-0.504652738571167,0.16839009523391724,-9.765379905700684,0.09977572411298752,-0.18081903457641602,-0.016991429030895233
2206,204187330,-0.4957602322101593,0.18441186845302582,-9.76456069946289,0.02776402048766613,-0.04460211098194122,-0.03656787797808647
2206,204187440,-0.48947131633758545,0.1802094280719757,-9.764933586120605,0.10953950881958008,-0.09235715121030807,-0.04120815172791481
2206,204187560,-0.48803696036338806,0.17647379636764526,-9.77377700805664,0.06673040986061096,-0.05209880322217941,-0.015823427587747574
2206,204187680,-0.4788714051246643,0.18779784440994263,-9.758694648742676,-0.09156819432973862,0.21561522781848907,-0.006277572829276323
2206,204187790,-0.4877317249774933,0.17858511209487915,-9.75559139251709,-0.047389041632413864,0.1230383887887001,0.014491169713437557
2206,204187890,-0.4921420216560364,0.17416538298130035,-9.779889106750488,0.012340306304395199,0.042324911803007126,-0.004583633970469236
2206,204188000,-0.4965170621871948,0.16945719718933105,-9.767496109008789,0.03556327894330025,-0.05767982825636864,-0.04548850283026695
2206,204188110,-0.5083103179931641,0.16295501589775085,-9.796126365661621,0.07791026681661606,-0.055177900940179825,0.007502896245568991
2206,204188220,-0.48914194107055664,0.17198608815670013,-9.77699089050293,0.0333864651620388,0.009502856060862541,0.013729455880820751
2206,204188330,-0.5038479566574097,0.1680849939584732,-9.777743339538574,-0.015452487394213676,0.04266707971692085,0.008271642960608006
2206,204188440,-0.47965461015701294,0.17554871737957,-9.769292831420898,-0.07002173364162445,0.09906061738729477,0.03140142187476158
2206,204188560,-0.49397921562194824,0.17383010685443878,-9.755692481994629,0.07457904517650604,-0.046208057552576065,0.0035455753095448017
2206,204188670,-0.48697859048843384,0.18526867032051086,-9.756319999694824,0.01269637793302536,-0.04161330685019493,-0.048142753541469574
2206,204188770,-0.4832288920879364,0.1775646060705185,-9.799922943115234,-0.12405669689178467,0.19085615873336792,-0.03356868401169777
2206,204188880,-0.4897621273994446,0.1704045981168747,-9.766103744506836,-0.025719961151480675,0.16118530929088593,0.04379478096961975
2206,204188990,-0.4978000223636627,0.1666216403245926,-9.759636878967285,-0.06995069980621338,0.11048346012830734,-0.015466428361833096
2206,204189090,-0.48430922627449036,0.1740557849407196,-9.767045021057129,-0.050218529999256134,0.09446144104003906,0.0025237216614186764
2206,204189200,-0.49345213174819946,0.18038727343082428,-9.768763542175293,-0.05832405388355255,0.0472138412296772,-0.030433405190706253
2206,204189300,-0.4968849718570709,0.1639316827058792,-9.771533966064453,-0.0015084028709679842,0.08796307444572449,0.008391913026571274
2206,204189420,-0.4896244704723358,0.16686196625232697,-9.769486427307129,0.0024305267725139856,0.04747871309518814,-0.010992376133799553
2206,204189540,-0.49486270546913147,0.17484746873378754,-9.774585723876953,-0.03653072565793991,0.011664609424769878,-0.037482038140296936
2206,204189650,-0.490373432636261,0.17597398161888123,-9.755269050598145,0.06681909412145615,-0.04576889052987099,-0.012812270782887936
2206,204189760,-0.4970040023326874,0.17843100428581238,-9.76789665222168,0.02232459746301174,-0.0640779435634613,-0.016423450782895088
2206,204189870,-0.4940456748008728,0.18334196507930756,-9.767589569091797,0.04648855701088905,-0.001357263303361833,-0.0013001688057556748
2206,204189970,-0.4820820093154907,0.17923691868782043,-9.76235580444336,-0.059039708226919174,0.06604299694299698,0.008863355964422226
2206,204190090,-0.4996055066585541,0.17238153517246246,-9.761491775512695,0.13858160376548767,-0.11970806866884232,-0.018520088866353035
2206,204190210,-0.4850394129753113,0.1731252372264862,-9.765852928161621,-0.0015943188918754458,-0.020799262449145317,-0.0206824392080307
2206,204190330,-0.4994491934776306,0.16367287933826447,-9.76686954498291,-0.0007405569194816053,-0.010760920122265816,-0.006461865734308958
2206,204190430,-0.4955493211746216,0.17859505116939545,-9.766172409057617,0.1365933120250702,-0.18879474699497223,-0.009241055697202682
2206,204190540,-0.49628761410713196,0.17579902708530426,-9.759260177612305,0.14038291573524475,-0.15321917831897736,-0.02066050097346306
2206,204190650,-0.4925021529197693,0.17606039345264435,-9.774885177612305,0.11894293874502182,-0.17204923927783966,-0.014322221279144287
2206,204190750,-0.4880383312702179,0.18526512384414673,-9.755640029907227,0.008870186284184456,-0.08741559833288193,0.022143544629216194
2206,204190880,-0.4904610812664032,0.1669473946094513,-9.76728343963623,-0.057784199714660645,0.01787731982767582,-0.004342317581176758
2206,204190980,-0.5035914182662964,0.1667114496231079,-9.765978813171387,0.06977585703134537,-0.09581271559000015,-0.044256072491407394
2206,204191090,-0.5031028389930725,0.17509107291698456,-9.771028518676758,0.06591759622097015,-0.15142787992954254,-0.011522299610078335
2206,204191210,-0.5030065774917603,0.16877582669258118,-9.759560585021973,0.06300274282693863,-0.08263114839792252,-0.03306174278259277
2206,204191320,-0.49959731101989746,0.17030185461044312,-9.76882266998291,0.08578258752822876,-0.027946099638938904,-0.03597036749124527
2206,204191430,-0.4949394464492798,0.1731383204460144,-9.768460273742676,0.05343366414308548,-0.03914007917046547,-0.03436483442783356
2206,204191550,-0.49583443999290466,0.17148436605930328,-9.771141052246094,-0.044746410101652145,0.06900618225336075,0.00704591441899538
2206,204191670,-0.4835202991962433,0.1692260354757309,-9.764861106872559,-0.04804224893450737,0.06658296287059784,-0.04454496130347252
2206,204191780,-0.49108946323394775,0.17633193731307983,-9.75788688659668,-0.03429439663887024,0.0009342635166831315,0.005074596963822842
